Entity,Code,Year,Mean male height (cm),Mean female height (cm)
Estonia,EST,1935,174.9682237,162.7454457
Estonia,EST,1936,175.1282677,162.8957993
Estonia,EST,1937,175.2906791,163.0465179
Estonia,EST,1938,175.4547385,163.1966324
Estonia,EST,1939,175.6197074,163.3452709
Estonia,EST,1940,175.7858805,163.4918467
Estonia,EST,1941,175.9539353,163.6359886
Estonia,EST,1942,176.1251192,163.7774968
Estonia,EST,1943,176.2996912,163.9161933
Estonia,EST,1944,176.4769411,164.0529483
Estonia,EST,1945,176.656226,164.1881247
Estonia,EST,1946,176.8380983,164.3220534
Estonia,EST,1947,177.0208247,164.4541055
Estonia,EST,1948,177.2041184,164.5840614
Estonia,EST,1949,177.3867007,164.7122449
Estonia,EST,1950,177.5682577,164.8395971
Estonia,EST,1951,177.748039,164.9668639
Estonia,EST,1952,177.9265827,165.0939262
Estonia,EST,1953,178.1048039,165.2213396
Estonia,EST,1954,178.2827347,165.3489079
Estonia,EST,1955,178.4603152,165.4768403
Estonia,EST,1956,178.6370128,165.6048825
Estonia,EST,1957,178.8139097,165.7332925
Estonia,EST,1958,178.9901785,165.862205
Estonia,EST,1959,179.16534,165.9915676
Estonia,EST,1960,179.3377,166.1207103
Estonia,EST,1961,179.5051426,166.2484067
Estonia,EST,1962,179.6651942,166.3736103
Estonia,EST,1963,179.8148797,166.4937551
Estonia,EST,1964,179.9514024,166.6065758
Estonia,EST,1965,180.0750518,166.7110871
Estonia,EST,1966,180.1861336,166.8075858
Estonia,EST,1967,180.2850203,166.8967614
Estonia,EST,1968,180.3715825,166.978691
Estonia,EST,1969,180.4478997,167.0542407
Estonia,EST,1970,180.514743,167.1235467
Estonia,EST,1971,180.5723114,167.1878423
Estonia,EST,1972,180.6204363,167.2479534
Estonia,EST,1973,180.660378,167.3047511
Estonia,EST,1974,180.6929968,167.3593517
Estonia,EST,1975,180.7194879,167.4120713
Estonia,EST,1976,180.7400565,167.4629945
Estonia,EST,1977,180.7559268,167.5118225
Estonia,EST,1978,180.7683256,167.559626
Estonia,EST,1979,180.7788492,167.6072959
Estonia,EST,1980,180.7906058,167.6570839
Estonia,EST,1981,180.806459,167.7100326
Estonia,EST,1982,180.8275953,167.7663465
Estonia,EST,1983,180.8550264,167.82673
Estonia,EST,1984,180.8897346,167.8899838
Estonia,EST,1985,180.9292934,167.9549466
Estonia,EST,1986,180.9733699,168.020878
Estonia,EST,1987,181.0214661,168.0869479
Estonia,EST,1988,181.0727241,168.1518333
Estonia,EST,1989,181.1278908,168.2158129
Estonia,EST,1990,181.1870267,168.2793572
Estonia,EST,1991,181.2503592,168.343319
Estonia,EST,1992,181.3164627,168.4081636
Estonia,EST,1993,181.384891,168.4739881
Estonia,EST,1994,181.4539143,168.5399858
Estonia,EST,1995,181.5237818,168.6064597
Estonia,EST,1996,181.5934781,168.6727153
Eswatini,SWZ,1896,163.2202147,152.8583059
Eswatini,SWZ,1897,163.292695,152.9699656
Eswatini,SWZ,1898,163.3654211,153.0818029
Eswatini,SWZ,1899,163.4383083,153.1938355
Eswatini,SWZ,1900,163.5109057,153.3055152
Eswatini,SWZ,1901,163.5838015,153.4165822
Eswatini,SWZ,1902,163.6570948,153.5271304
Eswatini,SWZ,1903,163.7305855,153.6364993
Eswatini,SWZ,1904,163.8042687,153.7443517
Eswatini,SWZ,1905,163.8782007,153.8509612
Eswatini,SWZ,1906,163.9520516,153.9564919
Eswatini,SWZ,1907,164.0261101,154.0612192
Eswatini,SWZ,1908,164.1004053,154.1649008
Eswatini,SWZ,1909,164.1750878,154.2681566
Eswatini,SWZ,1910,164.2504484,154.3712788
Eswatini,SWZ,1911,164.3276199,154.4750209
Eswatini,SWZ,1912,164.4070176,154.5795819
Eswatini,SWZ,1913,164.4878005,154.6848214
Eswatini,SWZ,1914,164.5707553,154.7910062
Eswatini,SWZ,1915,164.655213,154.8985767
Eswatini,SWZ,1916,164.7409023,155.0073182
Eswatini,SWZ,1917,164.8275985,155.1171987
Eswatini,SWZ,1918,164.9157435,155.2280825
Eswatini,SWZ,1919,165.003666,155.3390539
Eswatini,SWZ,1920,165.0908107,155.450199
Eswatini,SWZ,1921,165.1765693,155.5606133
Eswatini,SWZ,1922,165.2606756,155.6697784
Eswatini,SWZ,1923,165.3430923,155.7769627
Eswatini,SWZ,1924,165.4252187,155.8827143
Eswatini,SWZ,1925,165.5087666,155.9885576
Eswatini,SWZ,1926,165.5956081,156.0948683
Eswatini,SWZ,1927,165.6867205,156.201635
Eswatini,SWZ,1928,165.7823769,156.3090835
Eswatini,SWZ,1929,165.8822136,156.4171301
Eswatini,SWZ,1930,165.9853869,156.5254633
Eswatini,SWZ,1931,166.0911329,156.6332655
Eswatini,SWZ,1932,166.1985988,156.741136
Eswatini,SWZ,1933,166.3083913,156.8496094
Eswatini,SWZ,1934,166.420149,156.9593603
Eswatini,SWZ,1935,166.5337701,157.0701892
Eswatini,SWZ,1936,166.648864,157.1820926
Eswatini,SWZ,1937,166.7642631,157.2949309
Eswatini,SWZ,1938,166.8798986,157.4081605
Eswatini,SWZ,1939,166.9950208,157.5212883
Eswatini,SWZ,1940,167.1101131,157.6333755
Eswatini,SWZ,1941,167.2257975,157.744533
Eswatini,SWZ,1942,167.3436154,157.854171
Eswatini,SWZ,1943,167.4645423,157.9638671
Eswatini,SWZ,1944,167.5883646,158.0733743
Eswatini,SWZ,1945,167.7147123,158.182916
Eswatini,SWZ,1946,167.8443731,158.2916928
Eswatini,SWZ,1947,167.9766002,158.3998485
Eswatini,SWZ,1948,168.1113235,158.5066802
Eswatini,SWZ,1949,168.2478501,158.6120702
Eswatini,SWZ,1950,168.3851016,158.7167172
Eswatini,SWZ,1951,168.5219165,158.8199849
Eswatini,SWZ,1952,168.6573209,158.9196753
Eswatini,SWZ,1953,168.7911594,159.0153941
Eswatini,SWZ,1954,168.9227838,159.1056269
Eswatini,SWZ,1955,169.0524537,159.1909506
Eswatini,SWZ,1956,169.1798078,159.2708428
Eswatini,SWZ,1957,169.3052184,159.3461908
Eswatini,SWZ,1958,169.4286265,159.4182777
Eswatini,SWZ,1959,169.5490478,159.4873811
Eswatini,SWZ,1960,169.6660924,159.5534876
Eswatini,SWZ,1961,169.7781093,159.6164837
Eswatini,SWZ,1962,169.8826879,159.6757387
Eswatini,SWZ,1963,169.9774181,159.729905
Eswatini,SWZ,1964,170.0605839,159.7775438
Eswatini,SWZ,1965,170.1322327,159.8180161
Eswatini,SWZ,1966,170.1934465,159.852089
Eswatini,SWZ,1967,170.2454517,159.8803032
Eswatini,SWZ,1968,170.2901802,159.9023937
Eswatini,SWZ,1969,170.3290714,159.9176393
Eswatini,SWZ,1970,170.3630916,159.9256018
Eswatini,SWZ,1971,170.3925304,159.9256975
Eswatini,SWZ,1972,170.4174423,159.918357
Eswatini,SWZ,1973,170.4376823,159.903723
Eswatini,SWZ,1974,170.4526289,159.8833991
Eswatini,SWZ,1975,170.4603131,159.8568015
Eswatini,SWZ,1976,170.4588938,159.8235489
Eswatini,SWZ,1977,170.4454473,159.7833597
Eswatini,SWZ,1978,170.4189105,159.7368334
Eswatini,SWZ,1979,170.3790519,159.6840266
Eswatini,SWZ,1980,170.3259715,159.6277459
Eswatini,SWZ,1981,170.2603543,159.5701966
Eswatini,SWZ,1982,170.1825225,159.5127485
Eswatini,SWZ,1983,170.0910976,159.4560471
Eswatini,SWZ,1984,169.9867257,159.3995258
Eswatini,SWZ,1985,169.8690284,159.342158
Eswatini,SWZ,1986,169.7389183,159.2836207
Eswatini,SWZ,1987,169.5970442,159.2230471
Eswatini,SWZ,1988,169.4458692,159.160429
Eswatini,SWZ,1989,169.2881618,159.0968328
Eswatini,SWZ,1990,169.1257604,159.0319608
Eswatini,SWZ,1991,168.9608313,158.9671638
Eswatini,SWZ,1992,168.7950148,158.9019916
Eswatini,SWZ,1993,168.628897,158.836152
Eswatini,SWZ,1994,168.4632859,158.7692492
Eswatini,SWZ,1995,168.2975107,158.7023634
Eswatini,SWZ,1996,168.1315991,158.635578
Ethiopia,ETH,1896,161.2781943,152.1716681
Ethiopia,ETH,1897,161.3847317,152.2738505
Ethiopia,ETH,1898,161.4911946,152.3761435
Ethiopia,ETH,1899,161.5975663,152.4784543
Ethiopia,ETH,1900,161.7039997,152.5806878
Ethiopia,ETH,1901,161.8105992,152.6827788
Ethiopia,ETH,1902,161.9177658,152.7841105
Ethiopia,ETH,1903,162.0249792,152.8844981
Ethiopia,ETH,1904,162.1325895,152.983584
Ethiopia,ETH,1905,162.2406707,153.0814131
Ethiopia,ETH,1906,162.3487871,153.1776145
Ethiopia,ETH,1907,162.4574267,153.2727112
Ethiopia,ETH,1908,162.5667149,153.3668658
Ethiopia,ETH,1909,162.6761939,153.4599673
Ethiopia,ETH,1910,162.7867458,153.5527285
Ethiopia,ETH,1911,162.8990883,153.6455677
Ethiopia,ETH,1912,163.0136257,153.7388986
Ethiopia,ETH,1913,163.1304117,153.8327067
Ethiopia,ETH,1914,163.2487853,153.9273366
Ethiopia,ETH,1915,163.3688722,154.0230303
Ethiopia,ETH,1916,163.4907592,154.1192271
Ethiopia,ETH,1917,163.6136848,154.2164519
Ethiopia,ETH,1918,163.7378239,154.3141291
Ethiopia,ETH,1919,163.8620225,154.4115531
Ethiopia,ETH,1920,163.98588,154.5087119
Ethiopia,ETH,1921,164.1085705,154.6050821
Ethiopia,ETH,1922,164.229755,154.6999979
Ethiopia,ETH,1923,164.3497268,154.7920845
Ethiopia,ETH,1924,164.4693079,154.8823195
Ethiopia,ETH,1925,164.5904179,154.9722772
Ethiopia,ETH,1926,164.714774,155.0618192
Ethiopia,ETH,1927,164.84334,155.1513845
Ethiopia,ETH,1928,164.9761327,155.241185
Ethiopia,ETH,1929,165.1125874,155.3315357
Ethiopia,ETH,1930,165.2517708,155.4218948
Ethiopia,ETH,1931,165.3926921,155.5115584
Ethiopia,ETH,1932,165.5336239,155.6008576
Ethiopia,ETH,1933,165.6754679,155.6904021
Ethiopia,ETH,1934,165.8177428,155.7810048
Ethiopia,ETH,1935,165.9598788,155.8720468
Ethiopia,ETH,1936,166.1007131,155.9635081
Ethiopia,ETH,1937,166.2394556,156.054676
Ethiopia,ETH,1938,166.3757144,156.1442578
Ethiopia,ETH,1939,166.508671,156.2320967
Ethiopia,ETH,1940,166.6388972,156.3172957
Ethiopia,ETH,1941,166.7668365,156.3992557
Ethiopia,ETH,1942,166.8929326,156.4782698
Ethiopia,ETH,1943,167.0184069,156.554972
Ethiopia,ETH,1944,167.1433328,156.6298374
Ethiopia,ETH,1945,167.2667368,156.7022349
Ethiopia,ETH,1946,167.3891432,156.7727517
Ethiopia,ETH,1947,167.5088848,156.8412834
Ethiopia,ETH,1948,167.6262304,156.906803
Ethiopia,ETH,1949,167.7403161,156.9700638
Ethiopia,ETH,1950,167.850309,157.0320178
Ethiopia,ETH,1951,167.9553062,157.0913965
Ethiopia,ETH,1952,168.0540116,157.1464069
Ethiopia,ETH,1953,168.1469017,157.1962331
Ethiopia,ETH,1954,168.2337677,157.2399611
Ethiopia,ETH,1955,168.3151355,157.2771552
Ethiopia,ETH,1956,168.3910897,157.3078027
Ethiopia,ETH,1957,168.4628591,157.3325189
Ethiopia,ETH,1958,168.5307869,157.3520886
Ethiopia,ETH,1959,168.5941085,157.3662281
Ethiopia,ETH,1960,168.6531428,157.3747762
Ethiopia,ETH,1961,168.7061368,157.3776265
Ethiopia,ETH,1962,168.7518138,157.3747256
Ethiopia,ETH,1963,168.7883975,157.3644536
Ethiopia,ETH,1964,168.8142282,157.3459732
Ethiopia,ETH,1965,168.8303208,157.3197347
Ethiopia,ETH,1966,168.8384968,157.2867984
Ethiopia,ETH,1967,168.8395143,157.2485743
Ethiopia,ETH,1968,168.835485,157.2052387
Ethiopia,ETH,1969,168.8283658,157.1571154
Ethiopia,ETH,1970,168.8194901,157.1047197
Ethiopia,ETH,1971,168.8090527,157.0486097
Ethiopia,ETH,1972,168.7973022,156.9897725
Ethiopia,ETH,1973,168.7854725,156.9292422
Ethiopia,ETH,1974,168.7726054,156.8682176
Ethiopia,ETH,1975,168.7571301,156.8064277
Ethiopia,ETH,1976,168.7362922,156.7433141
Ethiopia,ETH,1977,168.7073264,156.6794094
Ethiopia,ETH,1978,168.6691584,156.6148813
Ethiopia,ETH,1979,168.6210595,156.5498258
Ethiopia,ETH,1980,168.5629501,156.4859714
Ethiopia,ETH,1981,168.4943526,156.4244246
Ethiopia,ETH,1982,168.4147536,156.3669664
Ethiopia,ETH,1983,168.3222701,156.3134513
Ethiopia,ETH,1984,168.216737,156.2633258
Ethiopia,ETH,1985,168.0969944,156.2152227
Ethiopia,ETH,1986,167.9634588,156.1683618
Ethiopia,ETH,1987,167.8158593,156.1214374
Ethiopia,ETH,1988,167.6568715,156.0741588
Ethiopia,ETH,1989,167.4894373,156.0277065
Ethiopia,ETH,1990,167.3152191,155.981185
Ethiopia,ETH,1991,167.1367146,155.9356657
Ethiopia,ETH,1992,166.9563095,155.8905631
Ethiopia,ETH,1993,166.7749491,155.8455659
Ethiopia,ETH,1994,166.593573,155.8004612
Ethiopia,ETH,1995,166.4125261,155.7553793
Ethiopia,ETH,1996,166.2315083,155.7102338
Europe and Central Asia,,1896,165.7233,153.1882
Europe and Central Asia,,1897,165.8518,153.3516
Europe and Central Asia,,1898,165.9805,153.5154
Europe and Central Asia,,1899,166.1094,153.6791
Europe and Central Asia,,1900,166.2382,153.843
Europe and Central Asia,,1901,166.3673,154.0066
Europe and Central Asia,,1902,166.497,154.1699
Europe and Central Asia,,1903,166.6268,154.3326
Europe and Central Asia,,1904,166.7569,154.4944
